customer_id,age,gender,income_annual,employment_years,employment_status,credit_score,num_credit_accounts,num_hard_inquiries,late_payments_2yr,debt_existing,loan_amount,loan_purpose,loan_term_months,interest_rate,loan_grade,home_ownership,state,application_date,defaulted,debt_to_income,monthly_payment,payment_to_income,total_debt_ratio,interest_cost_total,risk_per_year,credit_tier,income_tier,loan_size
FIN-000883,54,Female,40656.0,16,Self-Employed,553.0,4,7,0,19509,67565,Car,60,24.1,B,Rent,FL,2020-10-21,0,1.6619,1126.08,0.3324,2.1417,81415.82,0.0,Fair,Lower-Mid,Very Large
FIN-000884,31,Male,177454.0,5,Self-Employed,469.0,8,1,5,4711,65753,Education,36,18.7,A,Own,OH,2020-10-21,1,0.3705,1826.47,0.1235,0.3971,36887.43,2.5,Very Poor,Upper-Mid,Very Large
FIN-000885,63,Male,182103.0,4,Employed,445.0,4,3,2,30871,49031,Business,24,27.86,B,Mortgage,CA,2020-10-21,1,0.2692,2042.96,0.1346,0.4388,27320.07,1.0,Very Poor,Upper-Mid,Very Large
FIN-000886,63,Female,80574.0,6,Self-Employed,332.0,3,3,1,2457,55049,Medical,12,8.76,C,Mortgage,NC,2020-10-22,0,0.6832,4587.42,0.6832,0.7137,4822.29,0.5,Very Poor,Mid,Very Large
FIN-000887,30,Female,77529.0,31,Employed,814.0,7,5,5,11196,65275,Vacation,24,8.6,B,Rent,NC,2020-10-22,0,0.8419,2719.79,0.421,0.9864,11227.3,2.5,Excellent,Mid,Very Large
FIN-000888,28,Female,152566.0,3,Unemployed,556.0,5,3,4,12839,52881,Car,72,5.27,C,Rent,MI,2020-10-22,0,0.3466,734.46,0.0578,0.4308,16720.97,2.0,Fair,Upper-Mid,Very Large
FIN-000889,67,Male,169435.0,20,Unemployed,425.0,9,5,6,39467,57865,Education,60,27.75,A,Own,PA,2020-10-23,1,0.3415,964.42,0.0683,0.5745,80287.69,3.0,Very Poor,Upper-Mid,Very Large
FIN-000890,28,Female,172884.0,31,Employed,412.0,5,7,2,13167,55684,Car,60,12.68,C,Mortgage,PA,2020-10-23,0,0.3221,928.07,0.0644,0.3982,35303.66,1.0,Very Poor,Upper-Mid,Very Large
FIN-000891,39,Female,171509.0,17,Employed,641.0,9,7,6,8459,60687,Business,48,22.41,C,Mortgage,PA,2020-10-23,0,0.3538,1264.31,0.0885,0.4032,54399.83,3.0,Fair,Upper-Mid,Very Large
FIN-000892,21,Female,126741.0,32,Self-Employed,347.0,6,5,0,7157,61438,Education,12,5.9,A,Mortgage,IL,2020-10-24,0,0.4848,5119.83,0.4848,0.5412,3624.84,0.0,Very Poor,Upper-Mid,Very Large
FIN-000893,23,Female,116060.0,13,Employed,663.0,6,6,5,44821,62314,Medical,60,11.52,D,Mortgage,CA,2020-10-24,0,0.5369,1038.57,0.1074,0.9231,35892.86,2.5,Good,Upper-Mid,Very Large
FIN-000894,64,Male,27160.0,5,Retired,697.0,11,4,3,2714,55503,Car,12,19.16,E,Rent,FL,2020-10-24,0,2.0436,4625.25,2.0436,2.1435,10634.37,1.5,Good,Low,Very Large
FIN-000895,52,Female,192415.0,10,Self-Employed,494.0,6,1,7,20930,35740,Vacation,60,16.83,A,Other,MI,2020-10-25,1,0.1857,595.67,0.0371,0.2945,30075.21,3.5,Very Poor,Upper-Mid,Very Large
FIN-000896,68,Female,43593.0,19,Self-Employed,620.0,7,7,3,27217,51176,Education,12,9.38,D,Own,CA,2020-10-25,0,1.1739,4264.67,1.174,1.7983,4800.31,1.5,Fair,Lower-Mid,Very Large
FIN-000897,36,Female,151356.0,28,Employed,437.0,11,0,2,40132,15030,Vacation,72,15.35,B,Rent,IL,2020-10-25,0,0.0993,208.75,0.0166,0.3645,13842.63,1.0,Very Poor,Upper-Mid,Large
FIN-000898,50,Female,199155.0,34,Employed,654.0,4,2,3,31117,12051,Home Improvement,24,7.06,C,Rent,FL,2020-10-26,0,0.0605,502.12,0.0303,0.2168,1701.6,1.5,Good,Upper-Mid,Medium
FIN-000899,69,Female,188923.0,15,Employed,369.0,4,1,1,15256,61010,Debt Consolidation,12,17.25,B,Other,GA,2020-10-26,1,0.3229,5084.17,0.3229,0.4037,10524.22,0.5,Very Poor,Upper-Mid,Very Large
FIN-000900,48,Female,40378.0,6,Employed,782.0,9,7,7,44766,15589,Business,36,6.78,E,Own,CA,2020-10-26,0,0.3861,433.03,0.1287,1.4947,3170.8,3.5,Excellent,Lower-Mid,Large
FIN-000901,48,Female,159563.0,30,Employed,358.0,7,3,6,9583,16395,Education,72,19.44,B,Rent,GA,2020-10-27,1,0.1027,227.71,0.0171,0.1628,19123.13,3.0,Very Poor,Upper-Mid,Large
FIN-000902,36,Male,85500.0,5,Retired,688.0,11,5,2,23925,17833,Vacation,24,8.15,D,Rent,GA,2020-10-27,0,0.2086,743.04,0.1043,0.4884,2906.78,1.0,Good,Mid,Large
FIN-000903,61,Female,86436.0,28,Employed,650.0,10,3,7,42042,71134,Education,60,17.36,D,Rent,CA,2020-10-27,0,0.823,1185.57,0.1646,1.3094,61744.31,3.5,Good,Mid,Very Large
FIN-000904,53,Female,21459.0,26,Unemployed,638.0,6,4,2,24869,23428,Education,60,7.53,A,Mortgage,NC,2020-10-28,0,1.0918,390.47,0.2184,2.2507,8820.64,1.0,Fair,Low,Large
FIN-000905,45,Male,164752.0,1,Unemployed,735.0,1,3,3,12271,21642,Car,48,13.92,A,Mortgage,NC,2020-10-28,0,0.1314,450.88,0.0328,0.2058,12050.27,1.5,Very Good,Upper-Mid,Large
FIN-000906,38,Male,39305.0,21,Unemployed,749.0,7,4,2,2835,45771,Business,72,12.77,D,Rent,PA,2020-10-28,0,1.1645,635.71,0.1941,1.2366,35069.74,1.0,Very Good,Lower-Mid,Very Large
FIN-000907,46,Male,186373.0,8,Employed,676.0,6,0,0,8013,15097,Debt Consolidation,36,22.28,B,Mortgage,CA,2020-10-29,0,0.081,419.36,0.027,0.124,10090.83,0.0,Good,Upper-Mid,Large
FIN-000908,26,Male,183764.0,10,Employed,690.0,4,5,4,13239,28426,Business,72,19.57,E,Mortgage,OH,2020-10-29,0,0.1547,394.81,0.0258,0.2267,33377.81,2.0,Good,Upper-Mid,Large
FIN-000909,58,Female,190419.0,15,Employed,780.0,8,3,5,29540,71333,Car,48,26.52,E,Mortgage,OH,2020-10-29,0,0.3746,1486.1,0.0937,0.5297,75670.05,2.5,Excellent,Upper-Mid,Very Large
FIN-000910,64,Male,168261.0,12,Retired,413.0,7,4,4,36973,48463,Vacation,72,26.16,C,Mortgage,NC,2020-10-30,1,0.288,673.1,0.048,0.5078,76067.52,2.0,Very Poor,Upper-Mid,Very Large
FIN-000911,23,Female,158667.0,17,Unemployed,471.0,8,3,7,46621,76249,Education,24,21.54,C,Mortgage,CA,2020-10-30,1,0.4806,3177.04,0.2403,0.7744,32848.07,3.5,Very Poor,Upper-Mid,Very Large
FIN-000912,63,Male,84370.0,24,Employed,317.0,9,4,6,2154,45079,Business,48,22.61,A,Own,GA,2020-10-30,1,0.5343,939.15,0.1336,0.5598,40769.45,3.0,Very Poor,Mid,Very Large
FIN-000913,26,Male,21921.0,32,Employed,534.0,1,6,5,21492,25404,Education,24,19.19,E,Mortgage,GA,2020-10-31,1,1.1589,1058.5,0.5794,2.1393,9750.06,2.5,Very Poor,Low,Large
FIN-000914,34,Female,123276.0,9,Employed,609.0,3,5,3,43304,76447,Debt Consolidation,48,20.75,A,Mortgage,OH,2020-10-31,0,0.6201,1592.65,0.155,0.9714,63451.01,1.5,Fair,Upper-Mid,Very Large
FIN-000915,38,Female,22387.0,29,Employed,580.0,2,5,7,3923,8954,Home Improvement,12,19.0,B,Own,PA,2020-10-31,1,0.4,746.17,0.4,0.5752,1701.26,3.5,Fair,Low,Medium
FIN-000916,36,Male,96266.0,0,Unemployed,495.0,3,1,1,31558,74848,Car,24,11.83,B,Rent,CA,2020-11-01,0,0.7775,3118.67,0.3888,1.1053,17709.04,0.5,Very Poor,Mid,Very Large
FIN-000917,44,Other,100366.0,32,Unemployed,414.0,11,4,1,42814,60331,Home Improvement,24,12.74,F,Mortgage,MI,2020-11-01,0,0.6011,2513.79,0.3006,1.0277,15372.34,0.5,Very Poor,Upper-Mid,Very Large
FIN-000918,33,Male,24825.0,14,Self-Employed,696.0,11,2,3,22468,60931,Business,12,18.01,A,Rent,GA,2020-11-01,0,2.4544,5077.58,2.4544,3.3595,10973.67,1.5,Good,Low,Very Large
FIN-000919,21,Male,25282.0,28,Self-Employed,717.0,2,0,6,40030,23440,Education,12,21.42,E,Own,IL,2020-11-02,1,0.9271,1953.33,0.9271,2.5105,5020.85,3.0,Very Good,Low,Large
FIN-000920,58,Female,164941.0,1,Employed,583.0,11,1,3,36636,63407,Vacation,36,14.04,C,Rent,FL,2020-11-02,0,0.3844,1761.31,0.1281,0.6065,26707.03,1.5,Fair,Upper-Mid,Very Large
FIN-000921,34,Male,35451.0,10,Employed,627.0,6,0,2,3790,35898,Vacation,12,7.85,A,Other,IL,2020-11-02,0,1.0126,2991.5,1.0126,1.1195,2817.99,1.0,Fair,Lower-Mid,Very Large
FIN-000922,37,Female,168977.0,33,Unemployed,640.0,9,1,1,43992,51720,Education,48,15.3,D,Mortgage,IL,2020-11-03,0,0.3061,1077.5,0.0765,0.5664,31652.64,0.5,Fair,Upper-Mid,Very Large
FIN-000923,33,Female,153770.0,18,Unemployed,520.0,2,3,7,25420,50428,Medical,12,27.13,A,Mortgage,MI,2020-11-03,1,0.3279,4202.33,0.3279,0.4933,13681.12,3.5,Very Poor,Upper-Mid,Very Large
FIN-000924,33,Male,171068.0,1,Employed,308.0,4,4,4,32215,20427,Medical,12,9.53,B,Rent,NY,2020-11-03,1,0.1194,1702.25,0.1194,0.3077,1946.69,2.0,Very Poor,Upper-Mid,Large
FIN-000925,29,Female,167964.0,19,Employed,381.0,5,3,3,1273,27169,Home Improvement,24,19.75,D,Rent,FL,2020-11-04,0,0.1618,1132.04,0.0809,0.1693,10731.76,1.5,Very Poor,Upper-Mid,Large
FIN-000926,26,Male,68068.0,30,Employed,593.0,5,0,6,26680,50419,Medical,24,27.59,A,Own,FL,2020-11-04,0,0.7407,2100.79,0.3704,1.1327,27821.2,3.0,Fair,Mid,Very Large
FIN-000927,26,Female,91726.0,3,Unemployed,674.0,1,5,7,43927,56065,Vacation,72,13.34,B,Rent,GA,2020-11-04,0,0.6112,778.68,0.1019,1.0901,44874.43,3.5,Good,Mid,Very Large
FIN-000928,50,Male,98702.0,28,Employed,833.0,6,7,6,12434,72487,Business,12,25.37,B,Mortgage,IL,2020-11-05,0,0.7344,6040.58,0.7344,0.8604,18389.95,3.0,Excellent,Mid,Very Large
FIN-000929,57,Female,135962.0,29,Self-Employed,714.0,5,0,4,46096,79501,Debt Consolidation,36,24.8,C,Rent,PA,2020-11-05,0,0.5847,2208.36,0.1949,0.9238,59148.74,2.0,Very Good,Upper-Mid,Very Large
FIN-000930,66,Female,180761.0,12,Employed,398.0,6,1,5,47471,13985,Business,24,12.47,D,Mortgage,MI,2020-11-05,1,0.0774,582.71,0.0387,0.34,3487.86,2.5,Very Poor,Upper-Mid,Medium
FIN-000931,34,Male,51604.0,14,Unemployed,681.0,4,0,4,9404,37641,Home Improvement,48,6.82,B,Mortgage,TX,2020-11-06,0,0.7294,784.19,0.1824,0.9117,10268.46,2.0,Good,Lower-Mid,Very Large
FIN-000933,54,Female,89457.0,33,Employed,746.0,6,4,1,10487,50652,Medical,48,13.1,B,Mortgage,GA,2020-11-06,0,0.5662,1055.25,0.1416,0.6834,26541.65,0.5,Very Good,Mid,Very Large
FIN-000934,22,Female,114527.0,27,Employed,643.0,9,0,5,10389,10973,Medical,12,27.04,B,Other,GA,2020-11-07,0,0.0958,914.42,0.0958,0.1865,2967.1,2.5,Fair,Upper-Mid,Medium
FIN-000935,37,Female,168315.0,19,Employed,724.0,1,3,7,29385,78250,Debt Consolidation,12,10.95,C,Rent,MI,2020-11-07,0,0.4649,6520.83,0.4649,0.6395,8568.38,3.5,Very Good,Upper-Mid,Very Large
FIN-000936,62,Male,63787.0,24,Self-Employed,605.0,6,5,4,35032,71673,Business,36,26.28,A,Rent,IL,2020-11-07,0,1.1236,1990.92,0.3745,1.6728,56506.99,2.0,Fair,Mid,Very Large
FIN-000937,34,Male,185387.0,26,Self-Employed,447.0,1,4,2,48133,59309,Debt Consolidation,12,8.76,D,Other,IL,2020-11-08,0,0.3199,4942.42,0.3199,0.5796,5195.47,1.0,Very Poor,Upper-Mid,Very Large
FIN-000938,37,Male,52035.0,29,Employed,753.0,7,0,2,31389,61718,Vacation,72,27.29,E,Own,NY,2020-11-08,0,1.1861,857.19,0.1977,1.7893,101057.05,1.0,Excellent,Lower-Mid,Very Large
FIN-000939,50,Male,54844.0,19,Employed,332.0,4,2,1,47964,73809,Home Improvement,60,11.4,D,Own,TX,2020-11-08,0,1.3458,1230.15,0.2692,2.2204,42071.13,0.5,Very Poor,Lower-Mid,Very Large
FIN-000940,63,Male,36820.0,0,Employed,800.0,6,2,7,17994,27627,Car,60,19.38,A,Rent,NC,2020-11-09,1,0.7503,460.45,0.1501,1.239,26770.56,3.5,Excellent,Lower-Mid,Large
FIN-000941,49,Female,66676.0,34,Unemployed,618.0,7,5,2,9610,57621,Business,12,6.14,C,Mortgage,PA,2020-11-09,0,0.8642,4801.75,0.8642,1.0083,3537.93,1.0,Fair,Mid,Very Large
FIN-000942,27,Male,69914.0,23,Employed,492.0,11,3,3,18170,60084,Vacation,72,11.54,D,Rent,GA,2020-11-09,0,0.8594,834.5,0.1432,1.1193,41602.16,1.5,Very Poor,Mid,Very Large
FIN-000943,29,Female,151807.0,24,Unemployed,479.0,5,1,5,13869,20151,Vacation,60,9.45,B,Mortgage,FL,2020-11-10,1,0.1327,335.85,0.0265,0.2241,9521.35,2.5,Very Poor,Upper-Mid,Large
FIN-000944,66,Male,92750.0,11,Employed,817.0,9,1,1,19866,31741,Business,48,4.58,E,Rent,IL,2020-11-10,0,0.3422,661.27,0.0856,0.5564,5814.95,0.5,Excellent,Mid,Very Large
FIN-000945,43,Male,43968.0,10,Employed,690.0,8,5,5,22930,43130,Debt Consolidation,72,8.18,E,Mortgage,MI,2020-11-10,0,0.9809,599.03,0.1635,1.5025,21168.2,2.5,Good,Lower-Mid,Very Large
FIN-000946,56,Male,64624.0,29,Employed,820.0,3,0,7,10069,75172,Medical,72,18.44,A,Rent,IL,2020-11-11,0,1.1632,1044.06,0.1939,1.319,83170.3,3.5,Excellent,Mid,Very Large
FIN-000947,34,Female,122398.0,12,Employed,656.0,1,4,6,43867,65916,Home Improvement,12,13.66,C,Other,MI,2020-11-11,0,0.5385,5493.0,0.5385,0.8969,9004.13,3.0,Good,Upper-Mid,Very Large
FIN-000948,40,Female,75746.0,24,Employed,763.0,11,5,4,48954,64219,Car,48,21.48,A,Rent,FL,2020-11-11,0,0.8478,1337.9,0.212,1.4941,55176.96,2.0,Excellent,Mid,Very Large
FIN-000949,37,Male,90264.0,24,Employed,398.0,10,1,3,8571,42236,Business,48,20.27,B,Mortgage,TX,2020-11-12,1,0.4679,879.92,0.117,0.5629,34244.95,1.5,Very Poor,Mid,Very Large
FIN-000950,52,Female,144458.0,16,Employed,447.0,8,2,1,22979,72882,Home Improvement,60,23.28,D,Mortgage,PA,2020-11-12,0,0.5045,1214.7,0.1009,0.6636,84834.65,0.5,Very Poor,Upper-Mid,Very Large
FIN-000951,45,Female,56497.0,11,Unemployed,615.0,4,7,4,11492,18984,Medical,36,24.88,F,Own,FL,2020-11-12,0,0.336,527.33,0.112,0.5394,14169.66,2.0,Fair,Lower-Mid,Large
FIN-000952,50,Other,158313.0,10,Employed,481.0,7,1,4,49845,6042,Car,48,23.77,E,Rent,FL,2020-11-13,1,0.0382,125.88,0.0095,0.353,5744.73,2.0,Very Poor,Upper-Mid,Medium
FIN-000953,69,Female,37057.0,9,Employed,846.0,4,2,4,30290,18063,Car,60,15.03,A,Own,MI,2020-11-13,1,0.4874,301.05,0.0975,1.3048,13574.34,2.0,Excellent,Lower-Mid,Large
FIN-000954,47,Male,69700.0,16,Self-Employed,602.0,7,1,4,47248,58918,Vacation,36,11.76,E,Other,NY,2020-11-13,0,0.8453,1636.61,0.2818,1.5232,20786.27,2.0,Fair,Mid,Very Large
FIN-000955,47,Male,34432.0,15,Retired,303.0,1,3,4,28721,25490,Debt Consolidation,72,16.3,D,Rent,GA,2020-11-14,1,0.7403,354.03,0.1234,1.5744,24929.22,2.0,Very Poor,Lower-Mid,Large
FIN-000956,66,Male,81488.0,19,Employed,406.0,1,5,1,31843,45967,Education,60,17.08,E,Other,PA,2020-11-14,1,0.5641,766.12,0.1128,0.9549,39255.82,0.5,Very Poor,Mid,Very Large
FIN-000957,51,Female,119199.0,4,Self-Employed,374.0,2,7,2,10582,61472,Medical,60,11.86,E,Mortgage,NC,2020-11-14,0,0.5157,1024.53,0.1031,0.6045,36452.9,1.0,Very Poor,Upper-Mid,Very Large
FIN-000958,65,Male,38953.0,31,Self-Employed,339.0,5,4,4,23409,77838,Education,12,17.19,C,Rent,IL,2020-11-15,1,1.9983,6486.5,1.9983,2.5992,13380.35,2.0,Very Poor,Lower-Mid,Very Large
FIN-000959,46,Female,135864.0,26,Retired,418.0,11,7,6,7033,26876,Medical,72,6.99,B,Rent,PA,2020-11-15,1,0.1978,373.28,0.033,0.2496,11271.79,3.0,Very Poor,Upper-Mid,Large
FIN-000960,34,Male,49347.0,3,Employed,372.0,10,5,6,24077,65650,Home Improvement,72,9.93,A,Rent,NC,2020-11-15,1,1.3304,911.81,0.2217,1.8183,39114.27,3.0,Very Poor,Lower-Mid,Very Large
FIN-000961,68,Male,41249.0,6,Retired,503.0,6,6,3,26455,7302,Education,24,22.03,A,Own,FL,2020-11-16,1,0.177,304.25,0.0885,0.8184,3217.26,1.5,Very Poor,Lower-Mid,Medium
FIN-000962,41,Other,133346.0,13,Employed,395.0,2,0,1,27385,24017,Vacation,36,8.8,C,Mortgage,MI,2020-11-16,1,0.1801,667.14,0.06,0.3855,6340.49,0.5,Very Poor,Upper-Mid,Large
FIN-000963,48,Other,198740.0,23,Employed,578.0,1,2,0,847,47311,Business,60,7.77,B,Mortgage,OH,2020-11-16,0,0.2381,788.52,0.0476,0.2423,18380.32,0.0,Fair,Upper-Mid,Very Large
FIN-000964,35,Female,103442.0,17,Employed,442.0,9,1,2,11163,5361,Vacation,48,11.25,C,Mortgage,MI,2020-11-17,1,0.0518,111.69,0.013,0.1597,2412.45,1.0,Very Poor,Upper-Mid,Medium
FIN-000965,50,Male,125781.0,0,Employed,414.0,7,0,3,9704,43261,Vacation,48,13.22,A,Mortgage,MI,2020-11-17,1,0.3439,901.27,0.086,0.4211,22876.42,1.5,Very Poor,Upper-Mid,Very Large
FIN-000966,45,Female,153874.0,16,Self-Employed,775.0,8,2,6,44862,22171,Business,24,12.22,F,Rent,PA,2020-11-17,0,0.1441,923.79,0.072,0.4356,5418.59,3.0,Excellent,Upper-Mid,Large
FIN-000967,31,Male,121426.0,25,Employed,432.0,6,5,4,31849,46226,Business,36,13.3,A,Own,PA,2020-11-18,1,0.3807,1284.06,0.1269,0.643,18444.17,2.0,Very Poor,Upper-Mid,Very Large
FIN-000968,64,Female,131086.0,21,Employed,467.0,9,2,1,6332,34327,Car,12,7.79,B,Own,PA,2020-11-18,0,0.2619,2860.58,0.2619,0.3102,2674.07,0.5,Very Poor,Upper-Mid,Very Large
FIN-000969,31,Male,38033.0,17,Employed,544.0,8,3,1,5648,75628,Debt Consolidation,36,8.39,B,Mortgage,FL,2020-11-18,1,1.9885,2100.78,0.6628,2.137,19035.57,0.5,Very Poor,Lower-Mid,Very Large
FIN-000970,48,Female,55088.0,27,Employed,576.0,4,7,4,31793,69223,Vacation,48,10.04,A,Rent,MI,2020-11-19,0,1.2566,1442.15,0.3141,1.8337,27799.96,2.0,Fair,Lower-Mid,Very Large
FIN-000971,25,Female,129001.0,20,Employed,558.0,5,1,6,19704,75052,Medical,48,13.95,C,Mortgage,PA,2020-11-19,0,0.5818,1563.58,0.1454,0.7345,41879.02,3.0,Fair,Upper-Mid,Very Large
FIN-000972,48,Female,37527.0,32,Employed,345.0,2,6,3,18841,68624,Debt Consolidation,12,12.39,C,Mortgage,OH,2020-11-19,1,1.8287,5718.67,1.8287,2.3307,8502.51,1.5,Very Poor,Lower-Mid,Very Large
FIN-000973,28,Female,163036.0,29,Employed,645.0,1,5,1,28038,19530,Medical,12,23.1,C,Mortgage,TX,2020-11-20,0,0.1198,1627.5,0.1198,0.2918,4511.43,0.5,Fair,Upper-Mid,Large
FIN-000974,46,Female,61005.0,7,Employed,536.0,6,6,5,3450,14310,Business,48,16.85,D,Rent,NC,2020-11-20,1,0.2346,298.12,0.0586,0.2911,9644.94,2.5,Very Poor,Mid,Medium
FIN-000975,26,Female,24406.0,29,Employed,352.0,3,0,6,8418,39281,Car,60,18.03,B,Own,OH,2020-11-20,1,1.6095,654.68,0.3219,1.9544,35411.82,3.0,Very Poor,Low,Very Large
FIN-000976,52,Female,114538.0,8,Unemployed,447.0,11,1,6,48718,64270,Car,60,17.67,E,Own,NY,2020-11-21,1,0.5611,1071.17,0.1122,0.9865,56782.55,3.0,Very Poor,Upper-Mid,Very Large
FIN-000977,68,Male,154191.0,32,Employed,832.0,4,5,2,34575,51104,Car,12,13.87,E,Own,MI,2020-11-21,0,0.3314,4258.67,0.3314,0.5557,7088.12,1.0,Excellent,Upper-Mid,Very Large
FIN-000978,52,Male,78935.0,28,Employed,389.0,1,6,3,45268,26735,Car,72,27.54,D,Mortgage,MI,2020-11-21,0,0.3387,371.32,0.0564,0.9122,44176.91,1.5,Very Poor,Mid,Large
FIN-000979,32,Female,78327.0,30,Employed,532.0,6,1,6,31724,77285,Vacation,60,5.38,B,Mortgage,OH,2020-11-22,1,0.9867,1288.08,0.1973,1.3917,20789.66,3.0,Very Poor,Mid,Very Large
FIN-000980,26,Female,79094.0,2,Employed,350.0,8,4,7,48473,12005,Car,12,9.57,A,Rent,MI,2020-11-22,1,0.1518,1000.42,0.1518,0.7646,1148.88,3.5,Very Poor,Mid,Medium
FIN-000981,33,Male,121815.0,10,Employed,693.0,10,2,4,33186,62564,Business,36,11.19,C,Rent,MI,2020-11-22,0,0.5136,1737.89,0.1712,0.786,21002.73,2.0,Good,Upper-Mid,Very Large
FIN-000982,59,Male,122132.0,4,Retired,513.0,4,6,7,48890,56496,Debt Consolidation,36,25.21,B,Own,IL,2020-11-23,1,0.4626,1569.33,0.1542,0.8629,42727.92,3.5,Very Poor,Upper-Mid,Very Large
FIN-000983,60,Male,102485.0,30,Self-Employed,750.0,10,2,6,26451,34898,Home Improvement,36,26.09,A,Mortgage,NC,2020-11-23,0,0.3405,969.39,0.1135,0.5986,27314.66,3.0,Excellent,Upper-Mid,Very Large
FIN-000984,64,Female,158723.0,19,Self-Employed,638.0,8,4,7,3155,26708,Education,12,24.38,B,Own,PA,2020-11-23,0,0.1683,2225.67,0.1683,0.1881,6511.41,3.5,Fair,Upper-Mid,Large
FIN-000986,43,Male,117196.0,7,Employed,584.0,10,1,7,23748,19412,Business,60,25.99,A,Own,FL,2020-11-24,0,0.1656,323.53,0.0331,0.3683,25225.89,3.5,Fair,Upper-Mid,Large
FIN-000988,65,Male,30370.0,12,Unemployed,849.0,11,0,6,32586,34378,Home Improvement,60,19.83,C,Mortgage,FL,2020-11-25,1,1.132,572.97,0.2264,2.2049,34085.79,3.0,Excellent,Lower-Mid,Very Large
FIN-000989,37,Female,64552.0,4,Unemployed,525.0,7,3,3,20202,36309,Medical,24,26.52,A,Rent,NC,2020-11-25,1,0.5625,1512.88,0.2812,0.8754,19258.29,1.5,Very Poor,Mid,Very Large
FIN-000991,68,Male,157849.0,17,Employed,773.0,6,4,0,35399,8386,Home Improvement,72,11.03,E,Own,OH,2020-11-26,0,0.0531,116.47,0.0089,0.2774,5549.85,0.0,Excellent,Upper-Mid,Medium
FIN-000992,21,Male,151185.0,32,Employed,743.0,4,0,7,20058,75976,Home Improvement,36,21.36,B,Mortgage,FL,2020-11-26,0,0.5025,2110.44,0.1675,0.6352,48685.42,3.5,Very Good,Upper-Mid,Very Large
FIN-000993,27,Female,151603.0,3,Employed,711.0,6,0,7,4630,50503,Business,36,11.43,A,Mortgage,NY,2020-11-26,0,0.3331,1402.86,0.111,0.3637,17317.48,3.5,Very Good,Upper-Mid,Very Large
FIN-000994,33,Female,160786.0,17,Unemployed,545.0,7,1,4,6868,76972,Vacation,24,7.12,B,Rent,IL,2020-11-27,1,0.4787,3207.17,0.2394,0.5214,10960.81,2.0,Very Poor,Upper-Mid,Very Large
FIN-000995,34,Male,154482.0,23,Employed,799.0,8,4,2,38281,77939,Medical,24,21.35,D,Rent,TX,2020-11-27,0,0.5045,3247.46,0.2523,0.7523,33279.95,1.0,Excellent,Upper-Mid,Very Large
FIN-000996,37,Male,94772.0,28,Employed,849.0,6,0,4,34597,48464,Education,36,8.71,A,Mortgage,MI,2020-11-27,0,0.5114,1346.22,0.1705,0.8764,12663.64,2.0,Excellent,Mid,Very Large
FIN-000997,50,Other,140527.0,30,Unemployed,416.0,4,3,0,9855,73475,Vacation,12,7.11,D,Rent,FL,2020-11-28,1,0.5229,6122.92,0.5229,0.593,5224.07,0.0,Very Poor,Upper-Mid,Very Large
FIN-000998,68,Female,44608.0,27,Employed,663.0,9,7,4,48698,32277,Car,36,17.47,D,Mortgage,OH,2020-11-28,0,0.7236,896.58,0.2412,1.8153,16916.38,2.0,Good,Lower-Mid,Very Large
FIN-000999,67,Female,28324.0,8,Employed,503.0,7,7,4,45379,59012,Medical,36,19.08,C,Rent,TX,2020-11-28,1,2.0835,1639.22,0.6945,3.6856,33778.47,2.0,Very Poor,Low,Very Large
FIN-001000,69,Male,96695.0,25,Employed,650.0,9,0,2,24660,8138,Medical,72,5.7,B,Rent,MI,2020-11-29,0,0.0842,113.03,0.014,0.3392,2783.2,1.0,Good,Mid,Medium
